point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[J/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%],heatCapacity[kJ/K]
10,1.0,3.5090909090909093,1180.0,fsp,0.7255025339410438,0.8154033732972262,-,-,-,-,-,-,-,-,2677.975853136256,102.79330985242711,,2.449012253164891e-5,0.6577852003253547,-3797.632982728703,6.6429907291662795,3.582507353434955,-,-,72.35046454882507,34.37010332488227,54.57166667053812,22.714166664730943,20.42833332946188,0.0,0.0,0.0015825971672507682,2.2842507381018105,0.0,0.0,0.0,0.0,47.641521864132336,33.652328471797574,16.646748759503165,0.0,0.0,0.002166255963238866,2.0572346486036994,0.0,0.0,0.0,0.0,0.3452536802672979
10,1.0,3.5090909090909093,1180.0,ol,1.012072981978952,0.8251919543705367,-,-,-,-,-,-,-,-,3263.646314942452,45.89224106869452,,4.211889319278101e-5,0.35507977508361643,-1874.1638222637139,7.489990645151866,4.320109281686391,-,-,101.87635455810239,60.910554541477495,33.33333333333333,0.0,0.21667974449536792,56.948172598609325,9.501814323561979,0.0,0.0,0.0,0.0,0.0,0.0,40.11322412902456,0.0,0.2433913954102087,45.968860631230804,13.674523844334413,0.0,0.0,0.0,0.0,0.0,0.0,0.1878512312788149
11,1.0,3.4545454545454546,1170.0,system,100.0,100.0,-8.50538457229543,0.04347308652095383,0.028151361004375687,0.5589466728600185,0.47351021295931445,0.16320475757585448,0.1007891024036808,0.07733169280404488,2740.2219651991636,22.369668335264386,[1470.1026727605165],9.47819065472208e-5,0.15540704215891846,-765.9959878915586,3.1606771415770694,0.7027888360355419,26.95799429400269,15.003693939029112,25.569916698001183,1.353428916982278,51.309608851573806,9.501148855459752,13.007226761288281,12.437538440384206,7.667194458511559,0.12566013535641576,2.6047146237690817,1.0292313106287247,0.49306377603952467,0.0,1.8246127869886526,50.294705157946254,15.805185148173331,11.901079468223557,8.17773665095689,8.98787221565691,0.19312658657526718,2.6339368532417295,1.3413579401217444,0.12871131241006264,0.0,0.5362886666942686,
11,1.0,3.4545454545454546,1170.0,fsp,3.659384436985258,4.106257472948192,-,-,-,-,-,-,-,-,2676.4812250130453,102.79026892414296,,2.455620721395599e-5,0.6555238291787876,-3798.6997664729483,6.633185015117857,3.578030227707391,-,-,72.07605945631157,34.26511641773165,54.82496700746727,22.587516496266367,20.175032992532735,0.0,0.0,0.0017642671373698136,2.4107192365962637,0.0,0.0,0.0,0.0,47.89079988476129,33.48436731253106,16.450005457520707,0.0,0.0,0.0024163455195269795,2.17241099966741,0.0,0.0,0.0,0.0,0.3440227947122127
11,1.0,3.4545454545454546,1170.0,cpx,1.1940351920480425,1.0820223386308079,-,-,-,-,-,-,-,-,3210.6655027054608,68.02458291598239,,4.0744083491677075e-5,0.5003723545888281,-2833.6749429902407,7.17723140376661,4.225144151450704,-,-,88.96816123872676,57.31629680260814,48.90889811686294,1.651411697077068,19.024035127469787,24.9773171433005,4.403275618118868,0.005088321620398796,0.3608491100208622,0.37877023246786284,0.29035463306170156,0.0,0.0,52.90304025490271,3.0314332624718148,19.207616347523203,18.122314489766943,5.695940858842519,0.008629552702040794,0.4026614367428837,0.5447242694307245,0.08363952761715192,0.0,0.0,0.262853148534614
11,1.0,3.4545454545454546,1170.0,ol,1.6779108272558432,1.373370969068202,-,-,-,-,-,-,-,-,3278.6076525551503,45.90593786378858,,4.2003279730720816e-5,0.3546868986870768,-1868.414908000327,7.471861541429566,4.3041137550252175,-,-,102.05711518817542,60.737502522432955,33.33333333333333,0.0,0.221670735562984,56.17281394301815,10.272181988085528,0.0,0.0,0.0,0.0,0.0,0.0,39.91826080241594,0.0,0.2477874517055021,45.12260542131207,14.711346324566469,0.0,0.0,0.0,0.0,0.0,0.0,0.1878924434208842
11,1.0,3.4545454545454546,1170.0,liq,93.46866954371086,93.4383492193528,-,-,-,-,-,-,-,-,2729.6620847288223,63.16646790801592,,9.916908489298588e-5,0.4392255274847341,-2144.08219792056,2.9185045759882464,2.1251057703588718e-9,-,-,23.250358010559193,1.2327357430579101e-17,51.52438609004584,9.258900856110726,12.87878242272162,11.975686995099224,7.969662466337152,0.13428635935242808,2.6875424076936523,1.0961352461290292,0.5236544790153225,0.0,1.950962677495026,50.52026058380943,15.40678750218919,11.78706404401599,7.87640999644766,9.345220069290274,0.20644560168610374,2.718502457062849,1.4289763165266007,0.13673750062444784,0.0,0.5735959283474484,0.2562019647760494
12,1.0,3.4,1160.0,system,100.0,100.0,-8.613714845961736,0.056997164218733125,0.033443055323989175,0.5637385488402027,0.5247675540575952,0.15995311576089002,0.09699222761087337,0.08350177861943059,2747.1377995858347,22.31355212175783,[1459.3226330742646],9.675578741931587e-5,0.15462563777329427,-764.0693072923368,3.2271011835358316,0.8322347174607195,23.362818383386898,13.176435506865486,26.072249402317084,1.9027078167376599,51.52438609004582,9.258900856110724,12.878782422721619,11.97568699509922,7.969662466337151,0.13428635935242805,2.6875424076936514,1.096135246129029,0.5236544790153225,0.0,1.9509626774950255,50.52026058380944,15.406787502189193,11.787064044015992,7.876409996447661,9.345220069290274,0.2064456016861038,2.718502457062849,1.428976316526601,0.13673750062444787,0.0,0.5735959283474484,
12,1.0,3.4,1160.0,ol,0.9430344748286702,0.7774236556426759,-,-,-,-,-,-,-,-,3299.4513491628145,45.929994057122975,,4.1843391013411115e-5,0.3546561317162721,-1859.2870910317467,7.4442059202730775,4.280039917763755,-,-,102.25399906077237,60.441797009280265,33.333333333333336,0.0,0.21751364705825002,55.08009871607214,11.369054303536274,0.0,0.0,0.0,0.0,0.0,0.0,39.64530887346241,0.0,0.24147804531268222,43.942310908668304,16.170902172556595,0.0,0.0,0.0,0.0,0.0,0.0,0.1883439259127245
12,1.0,3.4,1160.0,liq,91.16900506623456,91.23634186345848,-,-,-,-,-,-,-,-,2726.9899881722313,63.24206117030727,,0.00010285511485745873,0.43836540744073915,-2136.4634411906336,2.900356065021371,2.1226023465375853e-9,-,-,22.93961786360334,1.2286291739907233e-17,51.67235055898367,9.135651234241902,12.453011365296028,11.471678006294947,8.415935591972133,0.14693566032517283,2.8206832744220605,1.1842753691095746,0.5605033871527763,0.0,2.1389755522017153,50.626838934774945,15.190148089983065,11.388723760389691,7.539189580520598,9.861020126567825,0.22572038451763574,2.851008846249704,1.5427069022448447,0.14624832261607823,0.0,0.6283950521356019,0.255471522359673
12,1.0,3.4,1160.0,cpx,4.033307440014536,3.6631234548924354,-,-,-,-,-,-,-,-,3217.8078656462417,68.0088798472277,,4.0637677549431576e-5,0.499177211406867,-2829.4354254055247,7.171465751315863,4.217204796856079,-,-,89.18744202872111,57.228121774791965,48.921691257663674,1.627868289882663,18.820604726605136,24.67042953656657,4.840618839053459,0.005758012492705591,0.3981332575292376,0.4042652357638266,0.31063084444272043,0.0,0.0,52.81465856995854,2.982443192368521,18.965516241554813,17.865075143700874,6.24957881212716,0.009746453063120405,0.4434075863571114,0.5802665589079272,0.08930744196194143,0.0,0.0,0.2630437003324765
12,1.0,3.4,1160.0,fsp,3.8546530189222312,4.323111026006409,-,-,-,-,-,-,-,-,2674.2061618263515,102.79284510332602,,2.464975354797151e-5,0.6532946248781634,-3798.5851237349443,6.618124899398656,3.5708719074019952,-,-,71.66357892654763,34.09914019830168,55.180390613853824,22.409804693073085,19.81960938614617,0.0,0.0,0.0020465577258066067,2.5881487492011077,0.0,0.0,0.0,0.0,48.24106799793733,33.24835154989535,16.173548509203787,0.0,0.0,0.002805285851246527,2.334226657112283,0.0,0.0,0.0,0.0,0.3435746344711109
13,1.0,3.3454545454545457,1150.0,system,100.0,100.0,-8.721467949172638,0.0727951816004202,0.039280295539499445,0.5684717197488084,0.57898605253776,0.15665295339998195,0.09321300490633593,0.08971568773597133,2743.7948057548588,22.358627524109295,[1454.7627620007704],0.00010056592379347906,0.1544555158615999,-761.6869780638016,3.191801699992498,0.8061822370851651,24.02185938506543,13.539588346159832,25.574980051252055,1.7832740076760827,51.672350558983695,9.135651234241903,12.453011365296032,11.471678006294951,8.415935591972135,0.14693566032517288,2.8206832744220613,1.1842753691095749,0.5605033871527764,0.0,2.1389755522017158,50.62683893477495,15.190148089983063,11.388723760389691,7.539189580520597,9.861020126567823,0.22572038451763574,2.8510088462497034,1.5427069022448447,0.1462483226160782,0.0,0.6283950521356019,
13,1.0,3.3454545454545457,1150.0,liq,91.68252028125373,91.74358844145716,-,-,-,-,-,-,-,-,2724.2174268824697,63.29053631600834,,0.00010662366403512703,0.437305990872551,-2128.186215554645,2.8820896579500825,2.120106707306269e-9,-,-,22.628550773091526,1.2244955376549787e-17,51.810621327619856,9.01690018327723,12.0400774001226,10.976182954028422,8.844348259414511,0.1598861114590021,2.9486894498227634,1.273788899330314,0.5975087408950694,0.0,2.3319966740302545,50.72733132214198,14.982365230291325,11.00349308101836,7.208579201094066,10.355853514794013,0.24544542080959653,2.9783374249750727,1.658169058602095,0.1557964424498097,0.0,0.6846293038236843,0.25437908011204574
13,1.0,3.3454545454545457,1150.0,fsp,3.632023442182101,4.066916485704578,-,-,-,-,-,-,-,-,2671.8970174260367,102.79557418127388,,2.4768088645324236e-5,0.6510583062680159,-3798.3841397017213,6.602752250858934,3.5635944586063752,-,-,71.24363129014526,33.93096920670958,55.5407392703855,22.22963036480725,19.459260729614503,0.0,0.0,0.0023625829307312397,2.768007052262017,0.0,0.0,0.0,0.0,48.596773899169406,33.00866252476348,15.892792073356116,0.0,0.0,0.0032411850285763697,2.4985303176824005,0.0,0.0,0.0,0.0,0.3420786792387419
13,1.0,3.3454545454545457,1150.0,cpx,3.789319086636732,3.445957085086522,-,-,-,-,-,-,-,-,3225.2407142495413,67.99410189752767,,4.057308144947854e-5,0.4979961085272803,-2824.8623891623297,7.164540367494582,4.208328170144308,-,-,89.3948699300114,57.11909686572217,48.93732503709194,1.6040911841352004,18.61338728087565,24.341746317010145,5.298136390617805,0.0064780267266295755,0.4376785713175664,0.4297430408616857,0.33141415136338187,0.0,0.0,52.723463762185155,2.932868981348726,18.71833442386569,17.591001341989426,6.8262735883101655,0.010942773797515754,0.48645272395375594,0.6155746011316763,0.09508780341789841,0.0,0.0,0.26282522492902094
13,1.0,3.3454545454545457,1150.0,ol,0.8961371899274407,0.7435379877517424,-,-,-,-,-,-,-,-,3321.3837901543343,45.95665206649093,,4.1693960353074376e-5,0.35468679771886685,-1849.4724537909913,7.414416009086482,4.254506710999877,-,-,102.42858078454894,60.119794561768416,33.33333333333333,0.0,0.2138347350728204,53.924094625918016,12.528737305675833,0.0,0.0,0.0,0.0,0.0,0.0,39.360669719481024,0.0,0.23568940927867751,42.71119458218703,17.692446289053276,0.0,0.0,0.0,0.0,0.0,0.0,0.1885772847739635
14,1.0,3.290909090909091,1140.0,system,100.0,100.0,-8.828906264347266,0.09064184611003423,0.045681393619657396,0.573160358878876,0.6363602041987367,0.15329532149950895,0.08944746096136252,0.09597387059576,2740.480774050537,22.402110489008567,[1450.5002983205036],0.00010442598328886056,0.1542687102688631,-759.3795037180787,3.158798501542781,0.7828959667840956,24.63233589266427,13.873589361140185,25.10492277597645,1.6797121787319222,51.810621327619856,9.01690018327723,12.040077400122598,10.976182954028422,8.844348259414511,0.15988611145900208,2.9486894498227634,1.2737888993303137,0.5975087408950694,0.0,2.331996674030255,50.72733132214198,14.982365230291325,11.003493081018359,7.208579201094066,10.355853514794013,0.2454454208095965,2.9783374249750723,1.658169058602095,0.1557964424498097,0.0,0.6846293038236844,
14,1.0,3.290909090909091,1140.0,cpx,3.5763882610176765,3.25712273581842,-,-,-,-,-,-,-,-,3232.9815814954286,67.98043758788005,,4.047230431808879e-5,0.49683071887702945,-2819.940706940385,7.156937212639009,4.198464684940967,-,-,89.61483105048842,56.988108097754505,48.955954893613,1.5799417295812765,18.403084684936072,23.989040045392386,5.776940944169646,0.007251884383924876,0.4797049925923006,0.4552233618727553,0.35285746345862534,0.0,0.0,52.62926995006102,2.8824567022597956,18.466752359961994,17.298554386131045,7.427054249249367,0.012223446333446446,0.532007440340913,0.6506605766170196,0.10102088904539112,0.0,0.0,0.26244506888339547
14,1.0,3.290909090909091,1140.0,fsp,3.4395579503125995,3.8454637878552593,-,-,-,-,-,-,-,-,2669.5497788797397,102.79848251809881,,2.484770610728431e-5,0.6488149458930873,-3798.0910645459217,6.587372806728639,3.556182852926946,-,-,70.82733396910358,33.76029171801498,55.90655873703114,22.04672063148443,19.09344126296886,0.0,0.0,0.002716669435628546,2.950562699079942,0.0,0.0,0.0,0.0,48.95848255753872,32.76491832699915,15.607289224221097,0.0,0.0,0.003730121373988747,2.665579769867065,0.0,0.0,0.0,0.0,0.34231168791535194
14,1.0,3.290909090909091,1140.0,liq,92.12556222747983,92.18019506958163,-,-,-,-,-,-,-,-,2721.3381231291264,63.3120931713745,,0.00011046574718147455,0.436049747300088,-2119.2588077785013,2.863779818741285,2.117622437369778e-9,-,-,22.31833305466573,1.2203364000041555e-17,51.93982789039018,8.902466519319944,11.639533472408296,10.488426321333012,9.255182007199895,0.17314772579299945,3.07178884098432,1.364800171766694,0.6347049098661928,0.0,2.5301221409384675,50.822300272936616,14.783050600571867,10.630837168127272,6.883974699110648,10.830178730237968,0.26563884428372864,3.1007504677790863,1.7755422551056486,0.1653924681217205,0.0,0.7423344937254395,0.2532250901966871
14,1.0,3.290909090909091,1140.0,ol,0.8584915611898972,0.717218406744698,-,-,-,-,-,-,-,-,3344.4812961215125,45.986093751780174,,4.1548997542551176e-5,0.354783813779553,-1838.9209446658283,7.3826431487064905,4.227422647621538,-,-,102.59291204933677,59.769567188185036,33.33333333333333,0.0,0.2106390862363644,52.70017560885621,13.755851971574092,0.0,0.0,0.0,0.0,0.0,0.0,39.06381298203399,0.0,0.23041615749196348,41.426960605236225,19.278810255237826,0.0,0.0,0.0,0.0,0.0,0.0,0.18837740853765497
15,1.0,3.2363636363636363,1130.0,system,100.0,100.0,-8.936748902770107,0.1098562021956761,0.053342581498785444,0.5787906459567957,0.6651278279040942,0.14945186027705068,0.08560017698304154,0.10227098295269091,2738.0869548082746,22.44332701773581,[1445.7785316922782],0.00010751360108441336,0.15402533334844612,-757.2031739093146,3.155258774704499,0.7980232964892607,24.29547405730233,13.673771526404707,24.934488409973472,1.7437265320058475,51.93982789039019,8.902466519319944,11.639533472408297,10.488426321333014,9.255182007199895,0.17314772579299947,3.07178884098432,1.364800171766694,0.6347049098661928,0.0,2.530122140938468,50.82230027293663,14.783050600571865,10.630837168127274,6.883974699110648,10.830178730237968,0.26563884428372864,3.1007504677790863,1.7755422551056481,0.1653924681217205,0.0,0.7423344937254395,
15,1.0,3.2363636363636363,1130.0,spn,0.2705718669819423,0.26931683395247724,-,-,-,-,-,-,-,-,3933.420039041129,47.19605681582499,,3.62911148040352e-5,0.40233068228671626,-1682.6414832523294,8.145360499137045,4.682826478853786,-,-,145.96297355230635,86.25543242647262,0.0,1.5261925133705996,0.0,37.87775614098205,29.19985463205491,0.0,0.0,28.637171881110994,2.759024832481456,0.0,0.0,0.0,2.5460783223573262,0.0,24.975943513438715,34.327333986509764,0.0,0.0,37.428359826515226,0.7222843511789733,0.0,0.0,0.20424133781522058
15,1.0,3.2363636363636363,1130.0,ol,0.6690947849666762,0.563150629018871,-,-,-,-,-,-,-,-,3369.052069105351,46.01897959596431,,4.138398155279164e-5,0.3549670623394378,-1827.4470509684481,7.348560963050152,4.1983737584301375,-,-,102.75460103181945,59.38406471180436,33.33333333333333,0.0,0.20783601609397814,51.390738885246066,15.068091765326614,0.0,0.0,0.0,0.0,0.0,0.0,38.75120540240206,0.0,0.22553054064934577,40.07434706546218,20.948916991486414,0.0,0.0,0.0,0.0,0.0,0.0,0.18830767242882035
15,1.0,3.2363636363636363,1130.0,fsp,3.5100106736035723,3.918234933546236,-,-,-,-,-,-,-,-,2667.005800301511,102.80271647649471,,2.4967926760424875e-5,0.6465733610650182,-3797.466485706081,6.570205300120938,3.548083437679169,-,-,70.36202159066542,33.574658866708475,56.298649892259654,21.850675053870173,18.701350107740343,0.0,0.0,0.0031483555651795427,3.1461765905646493,0.0,0.0,0.0,0.0,49.346839696391015,32.503200422532366,15.30073896803143,0.0,0.0,0.004326792990912192,2.8448941200543,0.0,0.0,0.0,0.0,0.34014166478693725
15,1.0,3.2363636363636363,1130.0,cpx,3.6151452313188477,3.2971675438397545,-,-,-,-,-,-,-,-,3240.7797365157912,67.97294259309791,,4.039542213868116e-5,0.4956664540465404,-2814.6159818543397,7.146647483808271,4.184381345851792,-,-,89.8641449755573,56.742965525435956,49.00818781909789,1.5341131547399138,18.209111349687088,23.603825524602073,6.2787852287132395,0.008105660925978335,0.5236533068803164,0.4578657555773404,0.3763521997761687,0.0,0.0,52.57711794520692,2.7930932105380366,18.23454642776334,16.985786080949755,8.055650369497599,0.013634447489588598,0.5795536305259945,0.6530920960884073,0.10752579194034168,0.0,0.0,0.2636669979226012
15,1.0,3.2363636363636363,1130.0,liq,91.93517744312896,91.95213005964267,-,-,-,-,-,-,-,-,2715.7253044245454,63.445997134585184,,0.00011399529790281031,0.4352983422590236,-2113.0618360122394,2.8477300156926604,2.1180239568586153e-9,-,-,22.023354252058503,1.2182812917290966e-17,52.17626183775004,8.783799838120084,11.228710828620255,9.991720910346427,9.630817489073111,0.1878791279305027,3.2004253893434704,1.3820622508746387,0.667306583392927,0.0,2.751015744548553,51.043010979889104,14.582959097478215,10.25348033463523,6.5566007813190375,11.267389961944833,0.2881793375320317,3.2299267937466154,1.797624843076851,0.17385164017237065,0.0,0.8069762302057087,0.25257462130801694
16,1.0,3.1818181818181817,1120.0,system,100.0,100.0,-9.047086820755998,0.12838655347377584,0.0628375794982469,0.5857426759295052,0.6483897678032402,0.14498022158293014,0.0816517166699701,0.10856355033380788,2733.6447959996894,22.496954758424014,[1440.0908441458935],0.00010996942396111371,0.15376256458606116,-755.1303166336007,3.164753103006262,0.8265748173336099,23.597861163840008,13.265256914372447,24.889000187226454,1.867697004346375,52.17626183775004,8.783799838120084,11.228710828620255,9.991720910346427,9.630817489073111,0.1878791279305027,3.2004253893434704,1.3820622508746387,0.667306583392927,0.0,2.751015744548553,51.043010979889104,14.582959097478215,10.25348033463523,6.5566007813190375,11.267389961944833,0.2881793375320317,3.2299267937466154,1.797624843076851,0.17385164017237065,0.0,0.8069762302057087,
16,1.0,3.1818181818181817,1120.0,cpx,3.7387062389455306,3.4154995273781874,-,-,-,-,-,-,-,-,3248.531338012266,67.97410088098329,,4.035628205142618e-5,0.49449739487264627,-2808.9217067929117,7.131974587988923,4.165011627825561,-,-,90.09898811300262,56.35331869254226,49.10422276420408,1.459566287842378,18.044810715040498,23.18001443690335,6.8023304740013915,0.00905391350567252,0.5686814846422364,0.42876539338799263,0.40255453047239964,0.0,0.0,52.58186830740708,2.6524114766747284,18.036305532983697,16.64968403071131,8.711074891854565,0.015201081654782869,0.6282144306302927,0.6104428752628028,0.1147973728207664,0.0,0.0,0.26345347347410286
16,1.0,3.1818181818181817,1120.0,ol,0.43599452037141717,0.3700310714516674,-,-,-,-,-,-,-,-,3395.2729511054545,46.05572132338736,,4.122593834661041e-5,0.3552480902929642,-1814.937676086353,7.312144216910295,4.16713555968411,-,-,102.92462572185127,58.95897853467126,33.33333333333333,0.0,0.2054428072440639,49.985272218642415,16.47595164078019,0.0,0.0,0.0,0.0,0.0,0.0,38.42126341718532,0.0,0.22103544296474448,38.64649215826631,22.71120898158362,0.0,0.0,0.0,0.0,0.0,0.0,0.18859523519526217
16,1.0,3.1818181818181817,1120.0,spn,0.6468342526939089,0.6488896166921949,-,-,-,-,-,-,-,-,3978.157882754689,47.2367689432006,,3.638832378173055e-5,0.4040493409484452,-1656.3843960644044,8.07779878381593,4.625195235221824,-,-,146.10815925781134,85.10246787039853,0.0,1.452253296846486,0.0,35.552800293744156,31.66066769805813,0.0,0.0,28.24162143909787,3.092657272253354,0.0,0.0,0.0,2.4033361413336323,0.0,23.255258909543887,36.92233527151938,0.0,0.0,36.61592442526712,0.8031452523359961,0.0,0.0,0.2042521079860598
16,1.0,3.1818181818181817,1120.0,fsp,3.682945143950178,4.106323454767027,-,-,-,-,-,-,-,-,2664.206852431117,102.80868899293795,,2.5110601308841514e-5,0.6443371124165368,-3796.418137245364,6.551589015608397,3.5390857491586747,-,-,69.86389070823623,33.36953168505274,56.72474207021872,21.637628964890634,18.275257929781276,0.0,0.0,0.003692374733667421,3.358678660375692,0.0,0.0,0.0,0.0,49.769661049542215,32.218233551906565,14.966965215844507,0.0,0.0,0.005079475881421375,3.0400607068253116,0.0,0.0,0.0,0.0,0.3415993371139082
16,1.0,3.1818181818181817,1120.0,liq,91.49551984403897,91.45925632971093,-,-,-,-,-,-,-,-,2706.027747918361,63.757826474388175,,0.00011707753195234142,0.4353627052623727,-2111.2011830810798,2.834616018391334,2.1227751097551855e-9,-,-,21.743062767331466,1.219383233176205e-17,52.57648876274242,8.658724566782997,10.798100362804455,9.479724739595731,9.953529641714361,0.20479991873269374,3.339333642041157,1.2930991725731769,0.690816742373879,0.0,3.0053824506390927,51.45336719924476,14.380568321654364,9.863877330107275,6.222903568608949,11.649202226595788,0.3142483316749676,3.371348766303259,1.6825275647299143,0.18004254157337254,0.0,0.8819141495073455,0.25215840335134737
17,1.0,3.1272727272727274,1110.0,system,100.0,100.0,-9.157576089609982,0.14861723276102842,0.07337042705877485,0.5926523465575689,0.6297259790689992,0.14049407233809041,0.07774150578436344,0.11481544807575025,2723.807768071507,22.572406101896267,[1436.8085376096178],0.00011322167842871664,0.15355476579656768,-753.1382200615334,3.1388745786731724,0.8070463737872121,23.99784856985339,13.469118275078586,24.47096633022903,1.7740809606433208,52.57648876274244,8.658724566783,10.798100362804457,9.479724739595733,9.953529641714365,0.20479991873269382,3.3393336420411583,1.2930991725731773,0.6908167423738792,0.0,3.0053824506390936,51.45336719924476,14.380568321654366,9.863877330107274,6.222903568608949,11.649202226595786,0.31424833167496763,3.371348766303259,1.6825275647299145,0.18004254157337254,0.0,0.8819141495073454,
17,1.0,3.1272727272727274,1110.0,spn,0.6210121764584867,0.628018718252363,-,-,-,-,-,-,-,-,4024.1470076639353,47.27389126379619,,3.6416651407826265e-5,0.405802970765475,-1628.9802064809535,8.01067408899645,4.5674599789571,-,-,146.29911925014846,83.95051004173375,0.0,1.384677526114598,0.0,33.18458252402084,34.17935540907881,0.0,0.0,27.774893215372227,3.4764913254135306,0.0,0.0,0.0,2.2739741856936373,0.0,21.540137165017534,39.55466407125888,0.0,0.0,35.73530672132465,0.8959178567053049,0.0,0.0,0.20455245775058378
17,1.0,3.1272727272727274,1110.0,fsp,3.53371272585662,3.937429647355792,-,-,-,-,-,-,-,-,2661.3777526878825,102.8147687918173,,2.525316055449742e-5,0.6420934930178939,-3795.284098717658,6.532196693590485,3.5299685917294794,-,-,69.34314470527963,33.16257190083059,57.155444016914814,21.422277991542593,17.844555983085186,0.0,0.0,0.0043143261248622545,3.573407682332544,0.0,0.0,0.0,0.0,50.197893508503896,31.929597468829357,14.628901543982359,0.0,0.0,0.0059410312881624,3.237666447396239,0.0,0.0,0.0,0.0,0.3383401812485767
17,1.0,3.1272727272727274,1110.0,liq,91.84347292242276,91.79676745150344,-,-,-,-,-,-,-,-,2695.7731922756866,64.05024947516776,,0.00012029836426427309,0.4352300317598211,-2108.8769026018567,2.8214537971794362,2.1279230165890972e-9,-,-,21.459976197933727,1.2206612960612316e-17,52.98042980649028,8.53991415330904,10.37803602838056,8.976028546167964,10.24140955725704,0.22240946217645172,3.4744927234526206,1.2044424072455722,0.7118262738324793,0.0,3.2710110416879794,51.87353481466872,14.190045032192177,9.484700483802651,5.895080135680617,11.9918710107795,0.34143230076112413,3.5094852404788957,1.5679222975258316,0.1856070373118197,0.0,0.960321646798691,0.25171592258090897
17,1.0,3.1272727272727274,1110.0,cpx,3.5486508143223094,3.249603666596742,-,-,-,-,-,-,-,-,3256.5953768826666,67.97737933363933,,4.032327449332891e-5,0.49334526717532734,-2802.96676528979,7.116669869787334,4.145129532980696,-,-,90.32989538358139,55.95514366438273,49.19912193744262,1.3872385864968295,17.88837842305325,22.72430525423395,7.3441226440396346,0.010070664321103233,0.6158736107412762,0.4003162752089529,0.4305726044623907,0.0,0.0,52.57746941102403,2.5159000896647012,17.843965795518784,16.289511630779216,9.385968594686862,0.016874131389976007,0.6789777941480797,0.56879229767659,0.12254025511173747,0.0,0.0,0.26304084829290425
17,1.0,3.1272727272727274,1110.0,ol,0.45315136093980796,0.38818051629166567,-,-,-,-,-,-,-,-,3422.738464868255,46.0954916442384,,4.1051321746093266e-5,0.35560079220971486,-1801.6186118170858,7.273562186520273,4.134300672248401,-,-,103.07503007063221,58.50295885811589,33.333333333333336,0.0,0.20355238257873084,48.505955689438956,17.957158594648988,0.0,0.0,0.0,0.0,0.0,0.0,38.080071668374224,0.0,0.21705674345366227,37.16971230388074,24.533159284291372,0.0,0.0,0.0,0.0,0.0,0.0,0.18850601079376278
18,1.0,3.0727272727272728,1100.0,system,100.0,100.0,-9.26874439854851,0.17006214088933677,0.08499892410911636,0.5995475301766358,0.6091711708426392,0.13598566795903386,0.07386676246126306,0.12101379272381363,2713.5395403671255,22.649885558401518,[1432.5764063036459],0.00011658590435074218,0.15334011729907795,-751.3166843355025,3.1145609225471977,0.7897096576378269,24.348548779746515,13.643745237915645,24.066295212139128,1.6922754442325436,52.98042980649027,8.53991415330904,10.378036028380556,8.976028546167962,10.241409557257036,0.2224094621764517,3.4744927234526197,1.2044424072455715,0.711826273832479,0.0,3.271011041687979,51.87353481466872,14.190045032192177,9.48470048380265,5.895080135680618,11.991871010779496,0.34143230076112413,3.5094852404788957,1.5679222975258307,0.18560703731181968,0.0,0.9603216467986913,
