point[#],X[0.0-1.0],P[kbar],T[°C],phase,mode[mol%],mode[wt%],log10(fO2),log10(dQFM),aH2O,aSiO2,aTiO2,aAl2O3,aMgO,aFeO,density[kg/m3],volume[cm3/mol],heatCapacity[kJ/K],alpha[1/K],Entropy[J/K],Enthalpy[J],Vp[km/s],Vs[km/s],Vp_S[km/s],Vs_S[km/s],BulkMod[GPa],ShearMod[GPa],SiO2[mol%],Al2O3[mol%],CaO[mol%],MgO[mol%],FeO[mol%],K2O[mol%],Na2O[mol%],TiO2[mol%],O[mol%],Cr2O3[mol%],H2O[mol%],SiO2[wt%],Al2O3[wt%],CaO[wt%],MgO[wt%],FeO[wt%],K2O[wt%],Na2O[wt%],TiO2[wt%],O[wt%],Cr2O3[wt%],H2O[wt%]
4,1.0,2.3875,1075.0,liq,95.08829603585600,94.83179125007090,-,-,-,-,-,-,-,-,2525.9364987457700,57.571381165763700,0.22162030255669100,0.00020387533088818100,0.38052319732508200,-1834.4386793673500,2.6299135367794900,2.15817684862735E-09,-,-,17.470501399878600,1.17651234134104E-17,48.832987024718700,9.50352716903323,8.923860109490570,9.789680524818780,7.746968036609330,0.4682238415543070,2.8885499360892600,0.8359929104548700,1.0806755406879100,0.0,9.929534906543030,50.23305063344280,16.59055775842200,8.568545318313440,6.75491525487564,9.530262786056620,0.7551804978762030,3.0653339211135000,1.1433705190539900,0.2960476677601270,0.0,3.062735643085690
4,1.0,2.3875,1075.0,system,100.0,100.0,-7.800734484190670,2.0216472239951300,0.485401403230833,0.5657376958724730,0.3680873336535840,0.21884460207259300,0.0794364844746153,0.07676218490846540,2533.0107265715200,23.235138042404700,0.22684083308907100,0.00019591525661129200,0.15311449040532300,-746.7065151564540,2.813032433404010,0.5531491160620780,6.717485816866090,3.630304481682210,19.010717179699600,0.7750352837238540,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
5,1.0,2.35,1065.0,fsp,6.362215397065230,6.692664526347060,-,-,-,-,-,-,-,-,2687.186659908760,102.63341387039600,0.3397878930988190,2.34432430262316E-05,0.6295215753133200,-3857.0401890663900,6.71502272795404,3.6294493035897200,-,-,73.97196227250680,35.39804719130170,53.76620384716770,23.116898076416100,21.23379615283230,0.0,0.0,0.0031072269331620100,1.879994696650700,0.0,0.0,0.0,0.0,46.850332749925500,34.184778203545700,17.27066380650910,0.0,0.0,0.00424519121624604,1.6899800488035100,0.0,0.0,0.0,0.0
5,1.0,2.35,1065.0,liq,93.63778460293480,93.30733547365290,-,-,-,-,-,-,-,-,2525.751206976560,57.51487437598460,0.2216652303000020,0.00020631341563316400,0.379005292152747,-1831.7322239800800,2.6229471200534300,2.16024243481357E-09,-,-,17.37679346887190,1.17867902454192E-17,48.759384908391200,9.318136197841950,8.759208357477970,9.92480503322794,7.8541468446160500,0.4746459499431150,2.899768680076400,0.8475452536499620,1.0956087319389600,0.0,10.066750042836500,50.28198002139770,16.307339376490400,8.431349472475220,6.865169414086910,9.686123854244870,0.7674408473886550,3.084886254618650,1.1620509793781500,0.3008844172442330,0.0,3.1127753626751900
5,1.0,2.35,1065.0,system,100.0,100.0,-7.937812049392200,2.0231359210765200,0.5009808799960670,0.5678400285002590,0.3855765020466700,0.21150237049931000,0.08042466649349840,0.07939301301454020,2534.9089315084400,23.215781327821900,0.22841410431598800,0.00019586226355785700,0.1523843074868970,-747.6613304722860,2.8586451338667000,0.6293435750825400,6.71502272795404,3.6294493035897200,19.376220844348900,1.00400983568539,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
6,1.0,2.3125,1055.0,fsp,8.540752558199730,8.981994011605460,-,-,-,-,-,-,-,-,2686.8410745735400,102.6206719096390,0.33957604926357100,2.3448156002904E-05,0.6270388736724030,-3859.513082605840,6.712667691067080,3.628784307154820,-,-,73.89477536321380,35.38052625505910,53.87542469392920,23.062287653035400,21.12457530607080,0.0,0.0,0.003226273581389570,1.934486073383200,0.0,0.0,0.0,0.0,46.95737263886420,34.11264306861810,17.186171848157300,0.0,0.0,0.004408950807718170,1.7394034935527200,0.0,0.0,0.0,0.0
6,1.0,2.3125,1055.0,liq,90.5596273326551,90.04391065220310,-,-,-,-,-,-,-,-,2518.4396249806300,57.2591029477746,0.2198208466643000,0.00021061470244729100,0.3757548015705480,-1816.7671179582100,2.6105699594426900,2.16257451083292E-09,-,-,17.16335621953860,1.17780584072117E-17,48.83260394821740,9.14155131487732,8.60646568149128,9.59933463758427,7.962293972135790,0.4905985256749790,2.95285315691798,0.876129247656716,1.1324874613413300,0.0,10.405682054103000,50.476574163372600,16.036138289937300,8.30391530210727,6.65573837578548,9.842718055779050,0.7951099826482930,3.1487884724125300,1.2040826520227,0.3117478374278400,0.0,3.225186868506930
6,1.0,2.3125,1055.0,ol,0.8996201091451730,0.9740953361914560,-,-,-,-,-,-,-,-,3337.111801151000,45.80643062828530,0.18622234941452000,4.11023711945526E-05,0.3422130640338170,-1867.7671491080300,7.465919844707290,4.287908275582370,-,-,104.20159170706700,61.356662769976100,33.333333333333300,0.0,0.11420677914030600,53.73987168994550,12.812588197580900,0.0,0.0,0.0,0.0,0.0,0.0,39.30363478433030,0.0,0.12569671708102200,42.50360018179740,18.06706831679130,0.0,0.0,0.0,0.0,0.0,0.0
6,1.0,2.3125,1055.0,system,100.0,100.0,-8.021903061186510,2.0796911395518000,0.5288914012087100,0.572249995444013,0.41015495139636800,0.20081845522206000,0.07809746840000270,0.08198376029071320,2538.8735572125100,23.18223849743030,0.22863878561167600,0.00019435703665938400,0.15152629360007,-748.7815756050990,2.9780841447386800,0.8021157964483450,6.784725088951660,3.6946975484204600,20.339251634642300,1.6334852255719300,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
7,1.0,2.275,1045.0,fsp,10.968427709372100,11.532260949565200,-,-,-,-,-,-,-,-,2686.5167764149400,102.60777749293900,0.33904692910141800,2.34280322565061E-05,0.6245407671854310,-3862.007324342010,6.710662358230420,3.6282002847740900,-,-,73.82872152176670,35.36486976573380,53.98188599239100,23.00905700380450,21.01811400760910,0.0,0.0,0.0033596416545667000,1.987583354540910,0.0,0.0,0.0,0.0,47.06175636915800,34.04229261495200,17.10377213365520,0.0,0.0,0.00459233978282268,1.787586542452030,0.0,0.0,0.0,0.0
7,1.0,2.275,1045.0,liq,86.94661399905160,86.12713686867530,-,-,-,-,-,-,-,-,2505.4368021899700,57.078986221035700,0.21783667083812800,0.0002155583003014370,0.3726514314749030,-1802.697899438950,2.598754499837670,2.16958557394376E-09,-,-,16.9205299553069,1.17933454867465E-17,49.08294574583810,8.952053405963140,8.454567126963700,9.20501457284968,7.92779653582361,0.5112578264026230,3.02355908199661,0.867187929154766,1.129640920544280,0.0,10.845976854463500,50.8900392027857,15.75160212764620,8.18222887951631,6.401795084279520,9.829954558388680,0.8311188153241020,3.2340168131192500,1.195428271052450,0.31191240032328200,0.0,3.3719038475645700
7,1.0,2.275,1045.0,ol,1.86660579418701,2.0292380489565300,-,-,-,-,-,-,-,-,3349.881720880490,45.81475368498540,0.18660459183301000,4.09952887562125E-05,0.3415492443460110,-1863.0897080511500,7.452347385110100,4.275277061666180,-,-,104.40517047471500,61.22911784089880,33.33333333333330,0.0,0.11689547553642700,53.09106268837700,13.458708502753300,0.0,0.0,0.0,0.0,0.0,0.0,39.1466943482879,0.0,0.12814218725101700,41.82277930856210,18.902384155898900,0.0,0.0,0.0,0.0,0.0,0.0
7,1.0,2.275,1045.0,spn,0.2183524973893870,0.311364132803035,-,-,-,-,-,-,-,-,4332.239588344010,46.46783030563850,0.20184505967190800,4.24303706681063E-05,0.40805684674550300,-1398.14479480999,7.723624860716000,4.448501766189250,-,-,144.12851510818600,85.73141687311510,0.0,2.082240199271110,0.0,20.981373338298200,49.746281914115700,0.0,0.0,12.924898591802100,14.265205956512900,0.0,0.0,0.0,3.6027844594521500,0.0,14.34883313268590,60.65477925506550,0.0,0.0,17.520352022895400,3.8732511299010400,0.0,0.0
7,1.0,2.275,1045.0,system,100.0,100.0,-8.134056528984380,2.110312438247870,0.5619656620774410,0.5778222565415350,0.4205923557835590,0.18775216442688100,0.07539307079919340,0.08408820656100450,2544.2337289780500,23.14435201003060,0.2290079963527080,0.0001920229532412580,0.1506482066377040,-749.923307231147,3.125034643938320,0.9785149057005600,6.831692663105450,3.7386742664997700,21.598474111570200,2.43608196769653,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
8,1.0,2.2375,1035.0,fsp,13.680358099763300,14.380325956186000,-,-,-,-,-,-,-,-,2686.2273104980700,102.59463966998300,0.33744634353401200,2.33890085931358E-05,0.6220261110056130,-3864.5436500213100,6.708709633003420,3.6277415854219600,-,-,73.762296564309,35.352118724329200,54.083805381229500,22.95809730938530,20.916194618770500,0.0,0.0,0.003510951311338550,2.038391739303410,0.0,0.0,0.0,0.0,47.161729817990000,33.974907247117700,17.02484786575700,0.0,0.0,0.004800298788039810,1.833714770347290,0.0,0.0,0.0,0.0
8,1.0,2.2375,1035.0,liq,82.76120796686470,81.48047409099250,-,-,-,-,-,-,-,-,2484.8753668057500,57.035220794732400,0.21581445716123900,0.00022141760508529400,0.37000829579825800,-1792.0141048782200,2.587687218262970,2.18368119515656E-09,-,-,16.639036412345200,1.18490376429243E-17,49.573904835037000,8.740773038804160,8.302586738842490,8.79600141573005,7.63691798720068,0.5381317781376600,3.116727608994650,0.8308045113871940,1.0457032378949200,0.0,11.418448847971200,51.60909718579010,15.442687372801100,8.067976704641460,6.14233566352675,9.507976690721860,0.8783806316920980,3.3472922283277900,1.1499530554326600,0.2899156398762750,0.0,3.5643848271898900
8,1.0,2.2375,1035.0,ol,2.8560964405894400,3.11515672514238,-,-,-,-,-,-,-,-,3360.543029219020,45.819297512777900,0.18638919237249700,4.08857682716907E-05,0.340743372889622,-1859.604937252040,7.442089262426110,4.265577416727010,-,-,104.5951934830730,61.14558684406100,33.33333333333330,0.0,0.12232013487616100,52.556164272490000,13.988182259300500,0.0,0.0,0.0,0.0,0.0,0.0,39.018631828248400,0.0,0.13365011104586500,41.26597162916700,19.581746431538800,0.0,0.0,0.0,0.0,0.0,0.0
8,1.0,2.2375,1035.0,spn,0.7023374927825460,1.024043227679120,-,-,-,-,-,-,-,-,4433.659113793820,46.425970579886200,0.20266318696374600,4.3441610234189E-05,0.4119029899489530,-1326.5661753414200,7.605380462546180,4.365700936508770,-,-,143.78069392925200,84.50263718593080,0.0,1.9734093000886800,0.0,17.048535214124000,54.30994062171520,0.0,0.0,10.619278056466100,16.048836807606100,0.0,0.0,0.0,3.4129315749025400,0.0,11.653937939874300,66.18913177876540,0.0,0.0,14.388437434788800,4.355561271669070,0.0,0.0
8,1.0,2.2375,1035.0,system,100.0,100.0,-8.324413011202700,2.0649093220063400,0.5996785643785990,0.5845701588090880,0.4220957263511100,0.17155483853938400,0.07281595653140750,0.08535697216556170,2552.1346492891400,23.099193105561400,0.22957938198475400,0.00018881948934469300,0.1497717728680210,-751.0591486940070,3.2988677952136300,1.1596185063150100,6.859100090808330,3.7664608623209100,23.19782004505040,3.4318939495700600,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
9,1.0,2.2,1025.0,fsp,16.087312943807600,16.90629379662760,-,-,-,-,-,-,-,-,2685.8841964944000,102.58185709348600,0.3372598572318050,2.33741272837579E-05,0.6195002296240900,-3866.989443358250,6.706357806551310,3.627117128904970,-,-,73.68435941191420,35.335435190564400,54.192787121845200,22.903606439077400,20.807212878154800,0.0,0.0,0.003643278688592330,2.0927502822339900,0.0,0.0,0.0,0.0,47.268689473650200,33.902822012446600,16.940415799463900,0.0,0.0,0.004982478651849010,1.883090235787460,0.0,0.0,0.0,0.0
9,1.0,2.2,1025.0,liq,79.0313358308045,77.334030475997,-,-,-,-,-,-,-,-,2464.9059718821000,56.96897580311420,0.21396570608870900,0.00022715221971496200,0.3672704133212790,-1781.3580529534800,2.576543673601790,2.19709636491632E-09,-,-,16.36346883644510,1.18986740609551E-17,50.04788326077170,8.547001880177660,8.155963710041590,8.398691705716180,7.327380736212520,0.5659469692611710,3.206595061665240,0.8058639576052080,0.9622386436620870,0.0,11.982434074886700,52.30857569286280,15.160058706300800,7.956838558361120,5.888083262248400,9.158677941930830,0.9274358897157690,3.4574264338340900,1.1198427567782400,0.2678305009968060,0.0,3.7552302569711200
9,1.0,2.2,1025.0,ol,3.77688125979143,4.1325826886512500,-,-,-,-,-,-,-,-,3370.94472982573,45.823073547272000,0.18566518790655000,4.07569298681861E-05,0.339909340179666,-1856.257330262060,7.432016359217240,4.256298445547640,-,-,104.7692944216470,61.068292459769900,33.333333333333300,0.0,0.12667590035903700,52.03700090115870,14.502989865149000,0.0,0.0,0.0,0.0,0.0,0.0,38.89502691321000,0.0,0.1379708728425150,40.728902889393400,20.238099324554100,0.0,0.0,0.0,0.0,0.0,0.0
9,1.0,2.2,1025.0,spn,1.1044699655964700,1.627093038724190,-,-,-,-,-,-,-,-,4478.441928583850,46.438604062979500,0.20309719339189400,4.38417116495393E-05,0.413048378243671,-1296.4961848117500,7.555516977773770,4.328529448495480,-,-,143.77715611454800,83.90883670894520,0.0,1.7868923240081200,0.0,15.428205048656300,56.201372244062000,0.0,0.0,9.907906181110800,16.67562420216280,0.0,0.0,0.0,3.0878507433867600,0.0,10.537765700786300,68.43870479603980,0.0,0.0,13.413682780752400,4.521995979034820,0.0,0.0
9,1.0,2.2,1025.0,system,100.0,100.0,-8.522690034925780,2.013815879667670,0.6366354570535200,0.5909632363387260,0.4292358619685170,0.15628560602567300,0.07035418437641410,0.0864073436747359,2559.7474816995400,23.05543806571310,0.230264565257759,0.00018592111670999900,0.14892401109133800,-752.1539101331380,3.445477139232780,1.2988733954601700,6.870148749946710,3.778785995057310,24.629591427942500,4.318478552852840,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
10,1.0,2.1625,1015.0000000000000,cpx,1.2876578697602100,1.4148620717714900,-,-,-,-,-,-,-,-,3253.743890424160,68.1047041800546,0.26002234125105600,3.95841816317423E-05,0.47474624097140800,-2856.0013966279300,7.283476633134410,4.288480078248160,-,-,92.82155851357960,59.83980360857330,48.534123337052700,1.4294967607608400,20.342271899467400,21.824090041185100,6.411936605350620,0.02297931447913930,0.43347715628994700,0.13324867880186900,0.8683762066124060,0.0,0.0,52.105033662738800,2.6044472740483900,20.38496767981110,15.716062899162600,8.232250168918970,0.03868036279344550,0.48008745188702800,0.19019694423009700,0.24827355640959700,0.0,0.0
10,1.0,2.1625,1015.0000000000000,fsp,18.328705486024300,19.256335429008600,-,-,-,-,-,-,-,-,2685.4176096216900,102.56996982192000,0.33654793107557100,2.33784579967237E-05,0.6169675091867160,-3869.2394818095500,6.7033649833778,3.6260988409648800,-,-,73.59023092542180,35.30946265880660,54.31799676829110,22.841001615854400,20.682003231708900,0.0,0.0,0.0038748534674424400,2.1551235306781100,0.0,0.0,0.0,0.0,47.3916249620177,33.81994542441140,16.843352500284100,0.0,0.0,0.005300710889525890,1.9397764023973600,0.0,0.0,0.0,0.0
10,1.0,2.1625,1015.0000000000000,liq,74.07953180086510,71.83818037912080,-,-,-,-,-,-,-,-,2438.33902455616,56.84615315433340,0.2115825780322130,0.0002359285102636930,0.364329065999436,-1765.0587147326200,2.5538131440772000,2.20775629626094E-09,-,-,15.90275342464040,1.18849224810286E-17,50.42494928945810,8.47646103048049,7.761060290099490,7.926188412995430,6.978885153504560,0.6043048100725800,3.354734871003910,0.7793674207795890,0.8543014764428610,0.0,12.839747245163000,52.945554302365900,15.104226925480300,7.606470187013830,5.582433305218160,8.763284862901780,0.9948579142920970,3.633823926953540,1.0880138126519600,0.2388830002197850,0.0,4.042451762902640
10,1.0,2.1625,1015.0000000000000,ol,3.8478352085059700,4.229286657255470,-,-,-,-,-,-,-,-,3385.3617619239600,45.83428616482050,0.18605600986356900,4.06627270627475E-05,0.3393145778199070,-1850.5783095612000,7.415969796739800,4.2415315371662300,-,-,104.97720755620800,60.90465471829820,33.333333333333300,0.0,0.12582125328638200,51.29934938996970,15.241496023410600,0.0,0.0,0.0,0.0,0.0,0.0,38.719912533495000,0.0,0.13642303595450700,39.97077800563310,21.172886424917400,0.0,0.0,0.0,0.0,0.0,0.0
10,1.0,2.1625,1015.0000000000000,opx,0.92198610711921,0.989784490419812,-,-,-,-,-,-,-,-,3303.8362377085600,65.53067075608000,0.2668377091082570,3.88517630806219E-05,0.4739368122660200,-2713.9264621557500,7.084549015584030,4.402897085149870,-,-,80.42693006633000,64.04652644660980,47.60433185606210,2.026142907092430,2.1102209900133200,35.74868434160040,11.508925516109200,0.0,0.02430745087591630,0.09404508132853850,0.8833418569179890,0.0,0.0,52.23167174949370,3.7727447949757400,2.1611925996467700,26.310108402448200,15.101464987529900,0.0,0.027513669546139400,0.13719291087019300,0.2581108854894740,0.0,0.0
10,1.0,2.1625,1015.0000000000000,spn,1.534283527725250,2.2715509724237600,-,-,-,-,-,-,-,-,4498.468869581290,46.4619082811428,0.20178773814963400,4.37946448107685E-05,0.41291924481180900,-1286.2874020801700,7.53268847848576,4.307136409335360,-,-,143.9787308101220,83.45300356912900,0.0,1.686883724438340,0.0,14.645725289330500,57.036513074008700,0.0,0.0,9.897279097766330,16.733598814456100,0.0,0.0,0.0,2.9059911710646700,0.0,9.972297945699310,69.24031822393160,0.0,0.0,13.357746250253600,4.523646409050840,0.0,0.0
10,1.0,2.1625,1015.0000000000000,system,100.0,100.0,-8.762826880205270,1.923146060099650,0.6814778093879500,0.5963209097026810,0.43387749728261600,0.15102455866259600,0.06776298040671370,0.08856818368521430,2574.5914356733000,22.953676931759900,0.23201028107355100,0.000182173199318056,0.14795056752275600,-753.407469335112,3.6282315497915100,1.4751482713878000,6.881481172913170,3.8153809544658000,26.422124658108100,5.602471676660880,49.04530000000000,10.106600000000000,9.4721,9.362400000000000,7.401000000000000,0.4477000000000000,2.8415000000000000,0.7991000000000000,1.0330000000000000,0.0,9.491300000000000,50.05329840406240,17.504120192162400,9.02318084724094,6.409108452688170,9.032803426503920,0.7163798795628430,2.991607509712750,1.0842877951161200,0.28075382811545600,0.0,2.9044596648349400
11,1.0,2.125,1005.0000000000000,cpx,2.7340518970556200,3.010387187976220,-,-,-,-,-,-,-,-,3256.800280829820,68.09608588063870,0.2596345945679340,3.95400511872305E-05,0.47291761829538600,-2856.1261333351,7.275650683532060,4.273240014440780,-,-,93.10427493156150,59.4710627919264,48.64590903224390,1.358012859906030,20.314705921076700,21.67280201102210,6.566262825033590,0.02437402141914360,0.45017628888657300,0.12945111471263300,0.838305925699349,0.0,0.0,52.194685206505100,2.472770122494930,20.345509966477200,15.598044140702700,8.425488105646660,0.04100417954858140,0.4982923547251400,0.18466895262108200,0.23953697127865200,0.0,0.0
11,1.0,2.125,1005.0000000000000,fsp,19.579067235918000,20.589644836099300,-,-,-,-,-,-,-,-,2684.8886154289100,102.55848808610300,0.3356078698754910,2.3376118625209E-05,0.614423926090703,-3871.383529088150,6.7000015586508600,3.6248864733776300,-,-,73.48616648859870,35.278904650788500,54.4514952900734,22.7742523549633,20.548504709926600,0.0,0.0,0.004107282364633440,2.2216403626720700,0.0,0.0,0.0,0.0,47.522780468478400,33.73153179217090,16.73980279007120,0.0,0.0,0.0056204044805971600,2.0002645447988600,0.0,0.0,0.0,0.0
11,1.0,2.125,1005.0000000000000,liq,70.09111391215890,67.36472838916760,-,-,-,-,-,-,-,-,2409.6847051387900,56.61608159574030,0.20823177312785500,0.00024595133443660200,0.36091018363793600,-1744.0327696550600,2.525983801276960,2.21417546342871E-09,-,-,15.375220167444300,1.18136551325997E-17,50.68461125139670,8.462947818142420,7.301275490620570,7.4200466784238,6.616562958352090,0.6503828411174470,3.5296545499278900,0.7514158533171600,0.7469250883647670,0.0,13.836177470337200,53.48750846603100,15.15646127678590,7.19205607515281,5.252402603401440,8.350366672089830,1.0761338738722400,3.8426435374716200,1.054301280882240,0.2099149424440410,0.0,4.378211271868880
11,1.0,2.125,1005.0000000000000,ol,3.25677252849284,3.6023192502672500,-,-,-,-,-,-,-,-,3401.4476278722000,45.84866534208880,0.18581437818942100,4.0537006947335E-05,0.3388125385292190,-1843.9097556223300,7.396562291285570,4.224524596309910,-,-,105.15118292143700,60.704302667671900,33.33333333333330,0.0,0.12283388216146200,50.470209531321000,16.073623253184300,0.0,0.0,0.0,0.0,0.0,0.0,38.52471527328130,0.0,0.1325125316510120,39.12649295006960,22.216279244998100,0.0,0.0,0.0,0.0,0.0,0.0
11,1.0,2.125,1005.0000000000000,opx,2.4833314047316200,2.675773992484510,-,-,-,-,-,-,-,-,3311.207726941820,65.54295145157440,0.26693773601945600,3.88265161232484E-05,0.472456570538821,-2710.555540132250,7.073117280314480,4.386326177114920,-,-,80.71348615477800,63.707164263121100,47.69236072061290,1.965210649675630,2.0878313220017800,35.35497516455320,11.937294073889900,0.0,0.024291263106530300,0.09116872006201300,0.8468680860980340,0.0,0.0,52.214612058253400,3.651339768926570,2.1336182880257100,25.963838210150600,15.62953210236750,0.0,0.02743563279258060,0.13270803708217400,0.2469159024014690,0.0,0.0
11,1.0,2.125,1005.0000000000000,spn,1.8556630216430900,2.7571463440051500,-,-,-,-,-,-,-,-,4505.678770020020,46.49392305067340,0.20197414877953400,4.35604492068445E-05,0.4121511687716890,-1286.088325610720,7.525694990696790,4.294112867106510,-,-,144.40795680508400,83.0820370616161,0.0,1.6105057892526900,0.0,14.30138786410440,57.33138273948480,0.0,0.0,10.24790600713780,16.508817600020300,0.0,0.0,0.0,2.763241089319680,0.0,9.698618856592900,69.31797226498620,0.0,0.0,13.775261462261500,4.444906326839670,0.0,0.0
11,1.0,2.125,1005.0000000000000,system,100.0,100.0,-9.018927454174690,1.8188508612381700,0.7290884443006880,0.6002763715149350,0.43738200316197500,0.148857072664077,0.06522005566022370,0.0911019206903517,2585.727329613620,22.85457118117360,0.23285481046302400,0.0001804450531245810,0.1470603958563000,-753.6708469078800,3.7657882351963800,1.6103206594721100,6.885603341227880,3.84722296733358,27.728437112055100,6.7051339011953300,49.103156573204500,10.038273112854500,9.401011030250650,9.30399915322018,7.381003974809720,0.45416764802769300,2.8624698806143700,0.8016779745058820,1.024430218640330,0.0,9.629810433872240,50.170247984222800,17.405870437378500,8.965808931264730,6.3764890846174900,9.018807637253280,0.7275687037688700,3.017167422392960,1.0890427302715000,0.2787464054684490,0.0,2.9502506633613800
12,1.0,2.0875,995.0000000000000,cpx,3.6074386222562300,4.003336655597830,-,-,-,-,-,-,-,-,3259.97405003374,68.08767263999960,0.2590453250593230,3.95440788842184E-05,0.4710864859248070,-2856.13314253099,7.267576561503130,4.258010671089780,-,-,93.37694470464480,59.105464402990700,48.75604742639830,1.2881245206692100,20.28648932881020,21.512073145679100,6.727833594931850,0.02580480397687080,0.46797206641031800,0.12585410167671200,0.8098010114474400,0.0,0.0,52.279856073986300,2.3440325750993400,20.30443318456810,15.472599369331300,8.62736122324669,0.04338378464589050,0.5176634124417240,0.17942435709640100,0.23124601958420900,0.0,0.0
12,1.0,2.0875,995.0000000000000,fsp,17.95641833859900,19.00956430918900,-,-,-,-,-,-,-,-,2684.29703605027,102.54741066202900,0.335266105416606,2.338733179907E-05,0.6118693376033710,-3873.4204669461300,6.696115015613860,3.6234794638198400,-,-,73.36671912822430,35.24375555750240,54.59333820127590,22.703330899362100,20.406661798724100,0.0,0.0,0.004352582442033770,2.2923165181959000,0.0,0.0,0.0,0.0,47.66222312435920,33.63753219494880,16.62971064227920,0.0,0.0,0.0059580292262059900,2.0645760091866600,0.0,0.0,0.0,0.0
12,1.0,2.0875,995.0000000000000,liq,70.69719516887370,67.7308088742373,-,-,-,-,-,-,-,-,2381.8251579561400,56.3300681450179,0.20531078164228500,0.0002557649926074610,0.35724579253165400,-1721.705434087100,2.498120735980800,2.21917378176957E-09,-,-,14.864035257362000,1.17298512256816E-17,50.902669388033000,8.456229050206310,6.855692377956920,6.912165593406760,6.261184787369830,0.696651903025753,3.702751592422090,0.7230667680072250,0.651838257979746,0.0,14.837750281592400,53.994841728000900,15.22258316902880,6.78798881103086,4.918140945943750,7.942643766600980,1.1586400096896400,4.051892736465750,1.0197606481205500,0.1841372360765840,0.0,4.719370949042220
12,1.0,2.0875,995.0000000000000,ol,2.2382653693235300,2.506132977515630,-,-,-,-,-,-,-,-,3418.0287517696100,45.86425405362660,0.18617539322835200,4.03864268349949E-05,0.3383307322096430,-1836.9249949171400,7.377203259430120,4.206870225567740,-,-,105.36455924020700,60.491442591753,33.333333333333300,0.0,0.1199685217405880,49.61215410311980,16.934544041806300,0.0,0.0,0.0,0.0,0.0,0.0,38.32479830701670,0.0,0.12874978756171100,38.261706752507300,23.284745152914300,0.0,0.0,0.0,0.0,0.0,0.0
12,1.0,2.0875,995.0000000000000,opx,3.6378601819404800,3.957165467182790,-,-,-,-,-,-,-,-,3318.812334724210,65.55638267362250,0.2659212858372470,3.88009790518921E-05,0.4709841989979950,-2706.9696045168500,7.0610994455458000,4.3696377170066300,-,-,80.9817214053419,63.36851917799140,47.7779394998931,1.9056401398087400,2.066317929100370,34.94536503116740,12.380548459119800,0.0,0.024293252305496600,0.08832644849377140,0.8115692401113390,0.0,0.0,52.19027907112650,3.532669410865860,2.1068684898781000,25.60512536141560,16.173310926716500,0.0,0.02737596970207750,0.12828063570539900,0.23609013459004500,0.0,0.0
12,1.0,2.0875,995.0000000000000,spn,1.8628223190070900,2.792991716277480,-,-,-,-,-,-,-,-,4511.914407804310,46.525909610043200,0.20186395220172300,4.3297410264634E-05,0.41131331559126600,-1286.5985866929200,7.51977094295354,4.281861665578950,-,-,144.83772813795200,82.7229697497141,0.0,1.536985965396040,0.0,13.99010864434100,57.58649084629520,0.0,0.0,10.619630106663400,16.26678443730450,0.0,0.0,0.0,2.626442933316850,0.0,9.449185473440610,69.34507584542910,0.0,0.0,14.217252826959700,4.362042920853690,0.0,0.0
